Latitude,Longitude,Average_dist_F,Average_popularity_F,Average_rating_F,Max_rating_F,Max_popularity_F,Min_rating_F,Min_popularity_F
41.380628,2.1821917,719.5,0.9923433214829863,9.179999999999998,9.4,0.9998781107160996,9.1,0.9803893685457932
41.381276,2.181845,744.4,0.993838496698832,9.209999999999999,9.4,0.9998781107160996,9.1,0.9803893685457932
41.3957813,2.1787074,777.3,0.998536651430506,9.34,9.5,0.9999796851193499,9.2,0.9957406466903673
41.4300161,2.1720191,603.8,0.751272050110039,8.49,8.7,0.9834772304046047,8.4,0.16634501438970714
41.4420913,2.1928992,633.2,0.9738181818181818,8.099999999999998,8.8,0.9996749619095988,7.6,0.9404706280683934
41.3755503,2.1439036,670.2,0.9798842051802946,9.07,9.2,0.9999322837311664,9.0,0.9378567800914169
41.3952027,2.1334873,749.6,0.9677128830201456,8.690000000000001,9.0,0.9953140341967157,8.5,0.9353445065176909
41.3791986,2.1135824,692.8,0.9657111901134247,8.780000000000001,9.2,0.9998510242085661,8.4,0.9009446419502285
41.392567,2.1422174,678.5,0.9731762315896393,8.89,9.4,0.9953140341967157,8.7,0.9172913492466566
41.392135,2.1563542,639.4,0.9897010326730997,9.24,9.4,0.9999661418655832,9.1,0.9445471474521754
41.4347233,2.1817718,743.4,0.7909009649568308,8.610000000000003,9.4,0.9834772304046047,8.4,0.16634501438970714
41.43068,2.1821802,593.1,0.7922593533096326,8.600000000000001,9.4,0.9834772304046047,8.4,0.16634501438970714
41.4364887,2.1841014,777.5,0.8645735567970206,8.590000000000002,9.4,0.9829558151345861,8.4,0.505955645843914
41.4134833,2.2206913,667.6,0.9867668867445403,7.85,8.5,0.9997833079397325,7.5,0.9658303707465719
41.3900085,2.1432105,846.0,0.9766697138987641,9.02,9.4,0.9988623666835957,8.8,0.9558693076011512
41.3938861,2.1601641,617.2,0.9901120704249194,9.250000000000002,9.4,0.9999661418655832,9.1,0.9445471474521754
41.4244527,2.1773157,639.5,0.7780958185203994,8.67,9.4,0.9962417470797359,8.3,0.16634501438970714
41.383467,2.122175,626.2,0.966558320636533,8.84,9.2,0.9998510242085661,8.6,0.9009446419502285
41.401237,2.18742,740.5,0.9872151684442187,9.070000000000002,9.4,0.9979481970543423,8.8,0.9744303368884375
41.380393,2.1606506,723.5,0.9860484171322159,9.23,9.4,0.9967970204841713,9.1,0.9630066023362113
41.3922355,2.1309272,672.2,0.9655080413069241,8.74,9.0,0.9982800067716269,8.5,0.9244015574741832
41.3821314,2.1606534,731.7,0.9927293042153377,9.250000000000002,9.4,0.9992009480277637,9.1,0.9683087861858811
41.419178,2.18018,636.5,0.9444625021161335,8.639999999999999,9.4,0.998395124428644,8.3,0.884530218384967
41.3776292,2.1836886,776.1,0.989023869984764,9.139999999999997,9.3,0.9998781107160996,9.1,0.9602370069409175
41.4117633,2.1453424,752.2,0.9758239377010327,8.989999999999998,9.3,0.9999593702386999,8.8,0.9073438293550026
41.443387,2.1813051,681.4,0.9531450821059758,7.87,8.5,0.9942915185373286,7.4,0.8897240562045031
41.4068417,2.1558354,734.5,0.9618689690198071,9.080000000000002,9.3,0.9902691721686135,9.0,0.9073438293550026
41.411381,2.2122054,659.1,0.9737375994582699,8.370000000000001,8.8,0.9977315049940748,8.0,0.8996106314542068
41.442489,2.185727,638.7,0.9567530049094295,7.74,8.5,0.9942915185373286,7.4,0.9124022346368715
41.410314,2.1757334,636.4,0.9938425596749619,9.27,9.5,0.9999796851193499,9.1,0.971383104790926
41.3863747,2.1646697,559.8,0.9890516336549855,9.280000000000001,9.4,0.9999661418655832,9.2,0.9445471474521754
41.377187,2.176757,668.5,0.9930103267309971,9.209999999999999,9.3,0.9998781107160996,9.1,0.9830641611647198
41.410712,2.2061691,723.4,0.9803087861858814,8.569999999999999,9.1,0.99643135263247,8.3,0.9611782630777044
41.3819739,2.1268625,667.7,0.9629524293211447,9.0,9.2,0.9998510242085661,8.8,0.9009446419502285
41.378118,2.1378667,576.5,0.9652161841882512,9.020000000000001,9.2,0.9999322837311664,8.9,0.9107431860504486
41.3763948,2.1473272,592.7,0.9841455899779923,9.080000000000002,9.4,0.9999322837311664,9.0,0.9378567800914169
41.4132316,2.2177652,691.0,0.9682058574572542,8.03,8.5,0.9997833079397325,7.7,0.8729371931606569
41.4008312,2.206645,650.7,0.9841577789063823,9.129999999999999,9.4,0.999715591670899,9.0,0.9611444049432877
41.412427,2.170592,653.2,0.971167089893347,9.040000000000001,9.4,0.9993702386998476,8.7,0.9255730489250042
41.3467746,2.1436235,434.5,0.7653543253766718,,7.8,0.994128999492128,6.0,0.03905874386321314
41.4388644,2.1657506,633.1,0.859624851870662,7.959999999999999,8.4,0.9865447773827662,7.5,0.44640595903165736
41.4144967,2.1402433,647.4,0.9763846284069748,8.739999999999998,9.3,0.9975283561875741,8.3,0.8644117149145082
41.446923,2.184857,670.4,0.930787878787879,7.6,8.5,0.9819671576096157,7.2,0.8897240562045031
41.3829333,2.1420704,704.3,0.9717034027425088,9.030000000000001,9.2,0.988183511088539,8.9,0.9378567800914169
41.4070139,2.2074469,761.1,0.9663091247672252,8.919999999999998,9.1,0.9935330963263924,8.7,0.8863111562552903
41.3949601,2.1302775,820.9,0.9670594210259015,8.76,9.0,0.9982800067716269,8.5,0.9244015574741832
41.3902194,2.1904003,817.8,0.9915415608599967,9.2,9.4,0.9999119688505164,9.1,0.9702590147282885
41.4356895,2.1920873,588.1,0.9315232774674117,8.510000000000002,9.4,0.9996749619095988,8.2,0.5636295920094803
41.4298614,2.1922011,443.7,0.924697477568986,8.5,9.4,0.9963230066023362,8.0,0.5636295920094803
41.3906051,2.1972309,726.4,0.9892256644658881,9.08,9.3,0.999715591670899,8.7,0.9741527001862197
41.3910756,2.1965766,711.6,0.9892256644658881,9.08,9.3,0.999715591670899,8.7,0.9741527001862197
41.3807072,2.1468381,630.5,0.9828318943626208,9.080000000000002,9.4,0.9999322837311664,9.0,0.9378567800914169
41.3743329,2.1479385,658.1,0.9857748434061284,9.1,9.4,0.9999322837311664,9.0,0.9378567800914169
41.39828,2.1830315,831.6,0.998235991196885,9.309999999999999,9.5,0.9999796851193499,9.2,0.9925850685627222
41.4140598,2.2150487,766.4,0.9645146436431352,8.080000000000002,8.5,0.99643135263247,7.7,0.8996106314542068
41.3847113,2.1334379,558.0,0.9664113763331642,8.969999999999999,9.2,0.9998510242085661,8.8,0.9107431860504486
41.4227912,2.2060317,666.2,0.9232476722532589,7.880000000000001,8.5,0.9555916708989335,7.5,0.8729371931606569
41.3759419,2.1299539,597.0,0.9622759437954971,9.0,9.2,0.9998510242085661,8.8,0.9009446419502285
41.4109763,2.2193724,533.8,0.9862109361774166,7.999999999999998,8.5,0.9997833079397325,7.6,0.9622346368715083
41.4366708,2.186105,743.8,0.874842728965634,8.59,9.4,0.9963230066023362,8.2,0.505955645843914
41.4001015,2.1841711,859.7,0.9947628237684103,9.23,9.5,0.9999796851193499,9.0,0.9744303368884375
41.430623,2.1671068,610.2,0.7561564245810055,8.49,8.7,0.9834772304046047,8.4,0.16634501438970714
41.4480464,2.1775154,584.6,0.9225975960724563,7.409999999999999,8.2,0.9819671576096157,7.1,0.8664364313526325
41.383597,2.184171,716.7,0.9938195361435584,9.260000000000002,9.4,0.9999119688505164,9.1,0.9741527001862197
41.4457195,2.1929816,695.9,0.9102671406805486,7.760000000000001,8.5,0.9996749619095988,7.4,0.5288302014558998
41.4107641,2.1640965,785.5,0.9827858472998138,9.110000000000003,9.4,0.998395124428644,8.9,0.9640155747418317
41.4038902,2.2041137,620.9,0.9728173353648215,9.120000000000001,9.4,0.9988962248180125,8.9,0.8863111562552903
41.3954723,2.1250451,630.6,0.925584560690706,8.61,9.3,0.9982800067716269,8.3,0.7034569155239546
41.4022081,2.1649035,814.7,0.9970929405789739,9.25,9.5,0.9999796851193499,9.1,0.9902691721686135
41.4105848,2.1826833,615.0,0.9697111901134248,9.01,9.4,0.9993702386998476,8.7,0.9042153377348908
41.4031529,2.1445843,548.5,0.9668420518029457,9.020000000000001,9.3,0.9974335534112071,8.9,0.9073438293550026
41.4143392,2.1874539,734.9,0.9566074149314371,8.739999999999998,8.9,0.995374978838666,8.6,0.8880108346030133
41.387235,2.168819,650.7,0.996532249873032,9.3,9.4,0.9999661418655832,9.2,0.9925850685627222
41.3770715,2.1758261,678.0,0.9911555781276451,9.22,9.3,0.9998781107160996,9.1,0.9683087861858811
41.439929,2.1970692,544.1,0.9721923142034875,8.16,8.8,0.9996749619095988,7.6,0.9404706280683934
41.3852864,2.1454802,788.2,0.9761185034704587,9.02,9.1,0.9988623666835957,9.0,0.9378567800914169
41.439692,2.182335,787.9,0.9281171491450821,8.18,8.6,0.9865447773827662,7.8,0.505955645843914
41.3839045,2.1312876,629.6,0.9724550533265617,8.98,9.2,0.9998510242085661,8.8,0.9107431860504486
41.3786364,2.1335494,633.0,0.9611660741493143,9.030000000000001,9.2,0.9998510242085661,8.9,0.9009446419502285
41.4383117,2.2039823,678.8,0.9107941469847752,8.02,8.8,0.9996749619095988,7.4,0.5288302014558998
41.4363473,2.1706752,803.3,0.899826646351786,8.379999999999999,8.6,0.9844929744371085,8.0,0.505955645843914
41.3779974,2.1884228,719.8,0.9865928559336382,9.11,9.2,0.9999390553580497,9.1,0.9661824953445065
41.4431441,2.1996045,611.8,0.9231346156978354,7.99,8.8,0.9996749619095988,7.4,0.5288302014558998
41.3857425,2.1610515,631.5,0.9885146436431352,9.280000000000001,9.4,0.9999661418655832,9.2,0.9445471474521754
41.4093405,2.2024461,836.1,0.9678618588115795,8.91,9.1,0.9935330963263924,8.7,0.8863111562552903
41.3976165,2.1471724,727.0,0.9660192991366175,9.120000000000001,9.4,0.9902691721686135,9.0,0.9073438293550026
41.4016969,2.175767,455.9,0.9977084814626714,9.29,9.5,0.9999796851193499,9.1,0.9925850685627222
41.3873057,2.1631263,507.3,0.9889040121889282,9.250000000000002,9.4,0.9999661418655832,9.1,0.9445471474521754
41.401883,2.131524,725.3,0.9390160826138481,8.53,9.0,0.9936278991027594,8.3,0.8862840697477569
41.4246548,2.166289,704.8,0.8168755713560183,8.66,9.4,0.9973116641273065,8.4,0.16634501438970714
41.4388223,2.1767828,786.6,0.8421533773489083,8.16,8.6,0.9865447773827662,7.8,0.18733705772811918
41.4372022,2.1620235,805.2,0.8750540037243948,8.370000000000001,8.7,0.974403250380904,8.2,0.2530760115117657
41.3983902,2.1960799,457.6,0.9731633654985611,9.110000000000001,9.4,0.9988962248180125,8.9,0.8863111562552903
41.3970497,2.1279409,642.0,0.9506558320636534,8.569999999999999,9.3,0.9949822244794312,8.3,0.8954460809209412
41.393489,2.1707419,678.7,0.9899570001692906,9.280000000000001,9.4,0.9999661418655832,9.2,0.9445471474521754
41.4417001,2.1781553,786.7,0.9060247164381243,7.919999999999999,8.5,0.9942915185373286,7.5,0.44640595903165736
41.4315843,2.1769107,577.2,0.7898669375317419,8.56,9.4,0.9963230066023362,8.2,0.16634501438970714
41.3811389,2.1729755,554.5,0.9916262061960385,9.260000000000002,9.4,0.9998781107160996,9.2,0.9683087861858811
41.3768806,2.1698206,583.0,0.9899746063991873,9.22,9.3,0.9998781107160996,9.1,0.9683087861858811
41.4427374,2.170393,640.1,0.8993580497714575,7.720000000000001,8.4,0.9865447773827662,7.3,0.44640595903165736
41.3985735,2.1440826,792.9,0.9674257660402912,9.08,9.4,0.9974335534112071,8.8,0.9073438293550026
41.37686,2.19067,730.8,0.9865650922634164,9.05,9.2,0.9999390553580497,8.9,0.9661824953445065
41.3793558,2.1689592,545.1,0.988163196207889,9.209999999999999,9.3,0.9998781107160996,9.1,0.9630066023362113
41.3893094,2.1727457,612.1,0.9965532419163704,9.309999999999999,9.4,0.9999661418655832,9.2,0.9925850685627222
41.417694,2.1976864,600.6,0.8282945657694262,8.040000000000001,8.3,0.9764482816996783,7.7,0.04627052649399018
41.4139298,2.2017955,673.0,0.8637508041306925,8.260000000000002,8.7,0.9934856949382089,7.9,0.04627052649399018
41.4158412,2.1959771,670.8,0.8330590824445572,8.190000000000001,8.5,0.9952666328085322,8.0,0.04627052649399018
41.38860659692564,2.1921945084594707,776.3,0.9927563907228713,9.139999999999997,9.3,0.9994244117149145,9.1,0.9741527001862197
41.4050074,2.134603,762.7,0.9007814457423399,8.8,9.3,0.9975283561875741,8.4,0.16369730827831386
41.3960652,2.1871959,759.1,0.9868230912476724,9.14,9.4,0.9999119688505164,8.9,0.9621601489757914
41.3935816,2.1345892,753.5,0.9611166412730657,8.780000000000001,9.0,0.9982800067716269,8.6,0.9172913492466566
41.4513863,2.1894717,649.6,0.7947628060002933,6.769999999999999,7.8,0.9980563654033042,5.8,0.11633654985610292
41.4072349,2.1684799,616.5,0.9938425596749619,9.27,9.5,0.9999796851193499,9.1,0.971383104790926
41.4175595,2.1877153,809.9,0.9316119857795837,8.51,8.9,0.9920771965464703,8.3,0.884530218384967
41.4347859,2.147904,411.0,0.9358137802607075,7.720000000000001,8.5,0.9908786185881158,7.0,0.751447435246318
41.4276076,2.1697582,690.3,0.8246805485017775,8.580000000000002,9.0,0.9962417470797359,8.4,0.16634501438970714
41.4378773,2.1910691,675.1,0.9325295412222786,8.510000000000002,9.4,0.9996749619095988,8.2,0.5636295920094803
41.4389014,2.1715576,639.9,0.8056035212459793,7.9399999999999995,8.6,0.9865447773827662,7.5,0.36436092771288303
41.3675574,2.1388216,842.3,0.9798449297443712,8.87,9.2,0.9959641103775182,8.6,0.947635009310987
41.3785379,2.1767427,587.9,0.9930590824445572,9.189999999999998,9.3,0.9998781107160996,9.1,0.9830641611647198
41.4031491,2.1707947,513.1,0.9950519722363298,9.27,9.5,0.9999796851193499,9.1,0.971383104790926
41.3856474,2.1634306,594.1,0.9885146436431352,9.280000000000001,9.4,0.9999661418655832,9.2,0.9445471474521754
41.3982304,2.1531031,648.1,0.9700748264770611,9.179999999999998,9.4,0.9993837819536143,9.1,0.9073438293550026
41.4182129,2.1904005,777.0,0.9287597765363129,8.36,8.7,0.9837413238530557,8.1,0.884530218384967
41.4191957,2.1718497,741.6,0.9618967326900286,8.85,9.4,0.998395124428644,8.4,0.884530218384967
41.3755016,2.154004,576.1,0.9799492127983749,9.139999999999999,9.4,0.9999322837311664,9.0,0.875300490942949
41.4373376,2.1740962,688.1,0.8425671237514815,8.16,8.6,0.9865447773827662,7.8,0.18733705772811918
41.385641,2.113096,752.6,0.9762126290841374,8.760000000000002,9.3,0.9998510242085661,8.3,0.9300694091755545
41.4078456,2.1586704,700.1,0.9770394447265955,8.98,9.1,0.9965261554088369,8.9,0.955997968511935
41.4047056,2.1765126,451.2,0.995632977822922,9.29,9.5,0.9999796851193499,9.1,0.971383104790926
41.4306689,2.1456449,622.8,0.9332696800406298,7.909999999999999,8.5,0.9908786185881158,7.2,0.751447435246318
41.3850616,2.1766834,610.2,0.9958374809547994,9.290000000000001,9.4,0.9999119688505164,9.2,0.9830641611647198
41.3773113,2.1646742,630.3,0.9872801760622989,9.209999999999999,9.4,0.9998781107160996,9.1,0.9683087861858811
41.4025392,2.1524704,671.3,0.9679925512104284,9.120000000000001,9.4,0.9945352971051296,9.0,0.9073438293550026
41.381046,2.186576,638.4,0.989650922634163,9.159999999999998,9.3,0.9999390553580497,9.1,0.9602370069409175
41.3954041,2.1681961,695.4,0.9920074487895716,9.260000000000002,9.5,0.9999661418655832,9.1,0.9445471474521754
41.4345997,2.1585268,672.5,0.8756099542915186,8.43,8.7,0.9730489250042322,8.3,0.2530760115117657
41.4074131,2.1381069,701.5,0.9710837988826814,9.05,9.3,0.9971288302014559,8.8,0.9073438293550026
41.360798,2.138931,721.0,0.969713898764178,8.34,9.0,0.9863687150837989,7.8,0.9145420687320128
41.3770199,2.1169828,222514.6,0.9555458996598304,8.670000000000002,9.2,0.9998510242085661,8.4,0.9009446419502285
41.3987543,2.1902116,726.4,0.9730685627221941,9.13,9.4,0.9979481970543423,8.9,0.8863111562552903
41.4029965,2.1283866,660.9,0.9407970204841714,8.52,9.0,0.9936278991027594,8.3,0.8862840697477569
41.3989151,2.1564253,634.0,0.9700748264770611,9.179999999999998,9.4,0.9993837819536143,9.1,0.9073438293550026
41.4052698,2.1420204,537.9,0.9642383612662944,8.989999999999998,9.3,0.9945352971051296,8.8,0.9073438293550026
41.3937234,2.1764275,661.9,0.9960697477568987,9.31,9.4,0.9999661418655832,9.2,0.9803893685457932
41.3819459,2.1629146,678.2,0.9912612155070255,9.260000000000002,9.4,0.9992009480277637,9.2,0.9683087861858811
41.3998981,2.1281922,620.7,0.9415425766040292,8.459999999999999,9.0,0.9806331471135941,8.3,0.8862840697477569
41.3878061,2.1344218,603.9,0.9683033688843745,8.87,9.0,0.9982800067716269,8.7,0.93776197731505
41.4148983,2.207186,747.6,0.8671420348738785,8.21,8.5,0.9952666328085322,7.9,0.04627052649399018
41.4389609,2.1996179,612.2,0.9627749100365678,8.1,8.8,0.9996749619095988,7.6,0.9037900874635568
41.4065291,2.2091221,711.5,0.9651044523446759,8.879999999999999,9.1,0.9871135940409683,8.7,0.8863111562552903
41.3952527,2.1730023,786.5,0.9980260707635008,9.349999999999998,9.5,0.9999796851193499,9.2,0.9916979854410022
41.3790718,2.1490553,567.3,0.9833824276282378,9.09,9.4,0.9999322837311664,9.0,0.9378567800914169
41.4009,2.13892,775.7,0.9664973759945827,8.969999999999999,9.3,0.9953140341967157,8.8,0.9073438293550026
41.39161170092347,2.1689031978751205,702.3,0.9961970543423057,9.3,9.4,0.9999661418655832,9.2,0.9916979854410022
41.3935355,2.1231228,772.7,0.9457294735060099,8.680000000000001,9.3,0.9982800067716269,8.4,0.7034569155239546
41.3887069,2.1285766,648.1,0.972661587946504,8.83,9.2,0.9998510242085661,8.6,0.9389402403927544
41.4138664,2.1777274,710.1,0.9634988996106315,8.959999999999999,9.4,0.998395124428644,8.6,0.8880108346030133
41.3830299,2.1571646,706.4,0.9858452683257152,9.2,9.4,0.9977450482478415,9.1,0.9630066023362113
41.392052,2.1480223,747.8,0.9780145589977993,9.15,9.4,0.9988623666835957,9.0,0.9445471474521754
41.3862258,2.1168609,709.5,0.9830214999153546,8.830000000000002,9.3,0.9998510242085661,8.4,0.9300694091755545
41.4352071,2.1948002,565.5,0.9354040968342645,8.48,9.4,0.9996749619095988,8.2,0.5636295920094803
41.388296,2.150878,728.4,0.981530387675639,9.169999999999998,9.4,0.9967970204841713,9.0,0.9445471474521754
41.4065912,2.203028,693.0,0.9687387844929745,9.040000000000001,9.4,0.9935330963263924,8.8,0.8863111562552903
41.3999967,2.1644531,852.1,0.9912185542576604,9.280000000000001,9.5,0.9999796851193499,9.2,0.9445471474521754
